CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,HasBalance,ActiveBalance,InactiveHighBalance,Geography_Germany,Geography_Spain,Gender_Male,AgeGroup_30_39,AgeGroup_40_49,AgeGroup_50_59,AgeGroup_60_plus,LogCustomerValue
724,45,5,83888.54,1,0,1,34121.81,0,1,83888.54,0,0,1,1,0,1,0,0,11.337256212454225
520,32,5,110029.77,1,1,0,56246.69,0,1,0.0,1,1,0,1,1,0,0,0,11.608515332930901
696,41,9,127523.75,1,0,1,191417.42,0,1,127523.75,0,0,1,1,0,1,0,0,11.756065742389284
657,30,1,139762.13,2,1,1,23317.88,0,1,139762.13,0,1,0,1,1,0,0,0,12.540847943164497
603,42,8,91611.12,1,0,0,144675.3,1,1,0.0,1,0,1,0,0,1,0,0,11.425318856319922
726,42,2,109471.79,1,0,1,175161.05,0,1,109471.79,0,0,0,0,0,1,0,0,11.603431304208469
591,39,4,150500.64,1,1,0,14928.8,0,1,0.0,1,0,0,0,1,0,0,0,11.921729260121662
792,59,9,101609.77,1,0,0,161479.19,1,1,0.0,1,1,0,0,0,0,1,0,11.528904812445505
550,57,5,0.0,1,1,1,133501.94,0,0,0.0,0,0,0,1,0,0,1,0,0.0
601,26,8,78892.23,1,1,1,23703.52,0,1,78892.23,0,0,0,0,0,0,0,0,11.2758506983363
820,29,3,82344.84,1,0,1,115985.38,0,1,82344.84,0,0,0,0,0,0,0,0,11.318683218239945
667,48,2,0.0,1,1,0,43229.2,0,0,0.0,0,0,0,1,0,1,0,0,0.0
573,44,4,0.0,1,1,1,94862.93,0,0,0.0,0,0,1,0,0,1,0,0,0.0
755,62,1,127706.33,2,0,1,142377.69,0,1,127706.33,0,0,0,1,0,0,0,1,12.450639705880155
552,41,9,124349.34,1,1,0,135635.25,0,1,0.0,1,0,0,0,0,1,0,0,11.730858183445745
598,44,8,0.0,2,1,0,148487.9,0,0,0.0,0,0,1,1,0,1,0,0,0.0
576,28,1,119336.29,2,0,1,58976.85,0,1,119336.29,0,1,0,1,0,0,0,0,12.3828521233356
670,31,9,0.0,1,0,1,76254.83,0,0,0.0,0,0,0,0,1,0,0,0,0.0
504,56,9,104217.3,1,0,0,55857.48,1,1,0.0,1,1,0,1,0,0,1,0,11.554243016681733
778,65,7,0.0,1,1,1,77867.23,0,0,0.0,0,0,0,0,0,0,0,1,0.0
558,39,10,144757.02,1,1,0,22878.16,1,1,0.0,1,1,0,1,1,0,0,0,11.882818799772586
627,44,6,0.0,1,1,1,114469.55,0,0,0.0,0,0,1,1,0,1,0,0,0.0
683,43,8,0.0,1,1,0,96754.8,0,0,0.0,0,0,0,1,0,1,0,0,0.0
556,43,6,0.0,3,0,0,125154.57,1,0,0.0,0,0,0,0,0,1,0,0,0.0
583,38,10,0.0,2,0,1,113597.64,0,0,0.0,0,0,0,0,1,0,0,0,0.0
705,24,7,100169.51,1,1,0,121408.55,0,1,0.0,1,0,0,0,0,0,0,0,11.514629112937563
637,33,2,145731.83,1,0,1,109219.43,0,1,145731.83,0,0,0,1,1,0,0,0,11.889530292813557
697,56,5,110802.03,1,1,1,50230.31,1,1,110802.03,0,0,1,1,0,0,1,0,11.615509399491806
555,46,4,120392.99,1,1,0,177719.88,1,1,0.0,1,1,0,0,0,1,0,0,11.698524893667445
594,26,6,135067.52,2,0,0,131211.86,0,1,0.0,1,1,0,0,0,0,0,0,12.50668096294164
632,31,3,136556.44,1,1,0,82152.83,1,1,0.0,1,0,1,1,1,0,0,0,11.824500610954003
551,38,10,0.0,2,1,1,216.27,0,0,0.0,0,0,0,0,1,0,0,0,0.0
687,35,3,99587.43,1,1,1,1713.1,1,1,99587.43,0,0,0,0,1,0,0,0,11.50880127216642
672,53,7,0.0,1,1,1,136910.18,0,0,0.0,0,0,0,0,0,0,1,0,0.0
521,34,7,70731.07,1,1,1,20243.97,1,1,70731.07,0,0,1,0,1,0,0,0,11.166654355825456
686,35,2,109342.82,2,0,1,86043.27,0,1,109342.82,0,1,0,1,1,0,0,0,12.295395116550154
639,28,8,0.0,2,1,0,126561.07,0,0,0.0,0,0,1,1,0,0,0,0,0.0
850,66,4,0.0,2,0,1,64350.8,0,0,0.0,0,0,0,1,0,0,0,1,0.0
465,25,2,78247.31,2,1,1,10472.31,0,1,78247.31,0,0,0,1,0,0,0,0,11.960783301350249
817,55,10,117561.49,1,1,0,95941.55,1,1,0.0,1,0,0,0,0,0,1,0,11.674725300982246
578,23,10,88980.32,1,1,1,125222.36,0,1,88980.32,0,0,0,1,0,0,0,0,11.396181739044334
611,34,4,0.0,2,1,0,170950.58,0,0,0.0,0,0,1,1,1,0,0,0,0.0
616,41,1,103560.57,1,1,0,236.45,1,1,0.0,1,1,0,0,0,1,0,0,11.547921594044107
517,37,5,113308.84,1,0,1,31517.16,0,1,113308.84,0,0,0,1,1,0,0,0,11.637881292318193
637,40,6,0.0,2,1,1,181610.6,0,0,0.0,0,0,1,0,0,1,0,0,0.0
806,32,3,63763.49,1,1,0,156593.09,0,1,0.0,1,0,0,0,1,0,0,0,11.062951731310925
633,29,7,169988.35,1,1,0,4272.0,0,1,0.0,1,0,0,0,0,0,0,0,12.043491067011166
624,35,0,180303.24,2,1,0,163587.9,0,1,0.0,1,1,0,0,1,0,0,0,12.795545332741984
691,52,3,0.0,1,1,0,175843.68,1,0,0.0,0,0,0,1,0,0,1,0,0.0
819,49,1,120656.86,4,0,0,166164.3,1,1,0.0,1,1,0,0,0,1,0,0,13.087002361228263
568,31,1,61592.14,2,1,1,61796.64,0,1,61592.14,0,1,0,0,1,0,0,0,11.72144484242371
806,48,4,164701.68,1,1,1,21439.49,0,1,164701.68,0,0,0,1,0,1,0,0,12.011897188043058
726,26,1,80780.16,1,1,1,19225.85,0,1,80780.16,0,0,1,0,0,0,0,0,11.299499049004396
552,36,8,0.0,2,0,0,132547.02,0,0,0.0,0,0,0,1,1,0,0,0,0.0
755,30,6,154221.37,2,0,1,62688.55,0,1,154221.37,0,1,0,0,1,0,0,0,12.639294739408333
634,26,8,0.0,1,1,0,21760.96,0,0,0.0,0,0,0,1,0,0,0,0,0.0
756,26,5,101641.14,2,0,1,154460.68,0,1,101641.14,0,0,0,0,0,0,0,0,12.222355753243644
776,37,2,0.0,1,0,1,8065.0,0,0,0.0,0,0,0,1,1,0,0,0,0.0
649,45,5,92786.66,1,1,0,173365.9,1,1,0.0,1,0,0,0,0,1,0,0,11.438068935794517
595,32,8,131081.66,2,1,1,69428.79,0,1,131081.66,0,1,0,1,1,0,0,0,12.476726761723349
646,30,5,98014.74,1,1,1,12757.14,0,1,98014.74,0,0,0,1,1,0,0,0,11.49288335700084
592,38,8,0.0,2,1,0,180426.2,0,0,0.0,0,0,1,1,1,0,0,0,0.0
574,26,8,97460.1,1,1,1,43093.67,0,1,97460.1,0,0,0,1,0,0,0,0,11.48720860301552
850,36,1,104077.19,2,0,1,68594.0,0,1,104077.19,0,0,0,1,1,0,0,0,12.246040099034236
850,29,1,0.0,2,1,1,197996.65,0,0,0.0,0,0,1,0,0,0,0,0,0.0
475,46,10,0.0,2,0,0,122953.0,1,0,0.0,0,0,0,0,0,1,0,0,0.0
642,39,4,0.0,1,1,1,76821.24,0,0,0.0,0,0,0,0,1,0,0,0,0.0
710,51,4,93656.95,1,0,1,141400.51,1,1,93656.95,0,0,1,0,0,0,1,0,11.447404594819156
596,30,6,121345.88,4,1,0,41921.75,1,1,0.0,1,0,1,1,1,0,0,0,13.09269668054237
609,39,8,141675.23,1,0,1,175664.25,0,1,141675.23,0,0,0,0,1,0,0,0,11.861299662842377
797,31,8,0.0,2,1,0,117916.63,0,0,0.0,0,0,1,0,1,0,0,0,0.0
504,43,7,102365.49,1,1,0,194690.77,1,1,0.0,1,1,0,0,0,1,0,0,11.536314691937108
735,50,9,0.0,1,0,0,166677.35,1,0,0.0,0,0,1,1,0,0,1,0,0.0
680,30,3,0.0,1,1,0,160131.58,0,0,0.0,0,0,1,0,1,0,0,0,0.0
449,52,6,0.0,2,0,1,123622.0,0,0,0.0,0,0,0,1,0,0,1,0,0.0
685,57,7,101868.51,1,0,1,113483.96,0,1,101868.51,0,1,0,1,0,0,1,0,11.531447959520516
569,38,8,0.0,2,0,0,79618.79,0,0,0.0,0,0,1,1,1,0,0,0,0.0
631,35,9,112392.45,2,1,0,24472.23,0,1,0.0,1,0,0,1,1,0,0,0,12.322903672614611
595,25,7,106570.34,2,0,1,177025.79,0,1,106570.34,0,1,0,0,0,0,0,0,12.269712387887076
461,28,8,0.0,1,1,1,103349.74,0,0,0.0,0,0,0,0,0,0,0,0,0.0
630,50,1,81947.76,1,0,1,63606.22,1,1,81947.76,0,0,0,1,0,0,1,0,11.313849452879952
661,31,7,144162.3,2,1,1,14490.79,0,1,144162.3,0,0,0,0,1,0,0,0,12.571845676076974
796,39,5,86350.87,2,0,0,105080.53,0,1,0.0,1,1,0,1,1,0,0,0,12.05932712967191
710,47,5,158623.14,1,0,0,83499.89,1,1,0.0,1,0,0,1,0,1,0,0,11.974292783410187
741,32,8,0.0,2,1,0,143598.7,0,0,0.0,0,0,0,1,1,0,0,0,0.0
606,48,4,132403.56,1,0,0,36091.91,1,1,0.0,1,1,0,1,0,1,0,0,11.793617362979578
747,27,10,0.0,2,0,0,13007.89,0,0,0.0,0,0,0,1,0,0,0,0,0.0
549,43,3,134985.66,1,1,0,6101.41,0,1,0.0,1,1,0,0,0,1,0,0,11.812931237723246
576,36,6,0.0,2,1,1,48314.0,0,0,0.0,0,0,0,1,1,0,0,0,0.0
528,37,6,103772.45,1,1,0,197111.99,0,1,0.0,1,0,0,1,1,0,0,0,11.549965436649732
535,33,2,133040.32,1,1,1,110299.78,0,1,133040.32,0,0,0,1,1,0,0,0,11.79841503564561
575,37,0,0.0,2,0,0,30114.32,0,0,0.0,0,0,1,0,1,0,0,0,0.0
656,39,10,0.0,2,1,1,98894.64,0,0,0.0,0,0,0,1,1,0,0,0,0.0
440,42,2,0.0,2,1,0,49826.68,0,0,0.0,0,0,0,1,0,1,0,0,0.0
539,38,8,71460.67,2,1,1,10074.05,0,1,71460.67,0,0,1,1,1,0,0,0,11.870056684799284
850,39,6,133214.13,1,0,1,20769.88,0,1,133214.13,0,0,1,1,1,0,0,0,11.799720619226319
646,37,7,96558.66,1,0,0,163427.18,0,1,0.0,1,0,0,0,1,0,0,0,11.477916334638454
744,54,6,93806.31,2,0,1,140068.77,0,1,93806.31,0,0,0,1,0,0,1,0,12.142139914198234
710,36,8,0.0,2,0,0,83206.19,0,0,0.0,0,0,1,0,1,0,0,0,0.0
544,64,3,124043.8,1,1,1,111402.97,1,1,124043.8,0,0,0,0,0,0,0,1,11.728398069660122
723,52,5,131694.97,1,0,1,92873.5,1,1,131694.97,0,1,0,1,0,0,1,0,11.788251287415047
507,29,6,0.0,2,0,1,94780.9,0,0,0.0,0,0,1,0,0,0,0,0,0.0
787,35,1,106266.8,1,1,1,16607.15,0,1,106266.8,0,0,0,0,1,0,0,0,11.573717602166942
598,41,8,0.0,2,1,1,161954.43,0,0,0.0,0,0,1,1,0,1,0,0,0.0
796,51,6,0.0,2,0,1,194733.28,0,0,0.0,0,0,0,1,0,0,1,0,0.0
569,41,4,139840.36,1,1,1,163524.7,0,1,139840.36,0,0,1,0,0,1,0,0,11.848263916242528
711,34,8,0.0,2,0,0,48260.19,0,0,0.0,0,0,0,1,1,0,0,0,0.0
661,35,8,124098.54,1,1,0,86678.48,0,1,0.0,1,1,0,1,1,0,0,0,11.728839264497674
415,32,5,145807.59,1,1,1,3064.65,0,1,145807.59,0,0,0,1,1,0,0,0,11.890050013144927
578,23,8,0.0,2,1,0,112124.98,0,0,0.0,0,0,1,1,0,0,0,0,0.0
611,26,2,107508.93,2,1,1,120801.65,0,1,107508.93,0,0,0,0,0,0,0,0,12.278481024192777
600,28,6,0.0,2,0,1,52193.23,0,0,0.0,0,0,0,0,0,0,0,0,0.0
661,32,1,145980.23,1,0,1,56636.28,0,1,145980.23,0,1,0,0,1,0,0,0,11.891233330781882
850,37,3,212778.2,1,0,1,69372.88,0,1,212778.2,0,0,0,0,1,0,0,0,12.268010287311434
573,47,4,152522.47,1,0,1,164038.07,1,1,152522.47,0,1,0,0,0,1,0,0,11.935073764827305
764,33,9,168964.77,1,0,1,118982.51,0,1,168964.77,0,0,1,0,1,0,0,0,12.037451429011629
838,34,8,0.0,2,1,0,27472.07,0,0,0.0,0,0,0,0,1,0,0,0,0.0
821,28,8,0.0,1,1,1,36754.13,0,0,0.0,0,0,0,0,0,0,0,0,0.0
607,36,4,98266.3,1,1,1,46416.36,0,1,98266.3,0,0,1,0,1,0,0,0,11.49544659565593
558,38,8,113000.92,1,1,1,152872.39,0,1,113000.92,0,0,0,1,1,0,0,0,11.635160088700571
530,23,1,137060.88,2,1,1,165227.23,0,1,137060.88,0,1,0,1,0,0,0,0,12.521331314232174
654,37,5,112146.12,1,1,0,75927.35,0,1,0.0,1,1,0,1,1,0,0,0,11.62756685972562
530,33,4,129307.32,1,1,1,172930.28,0,1,129307.32,0,0,0,0,1,0,0,0,11.769954909170854
656,69,6,163975.09,1,1,1,36108.5,0,1,163975.09,0,0,1,1,0,0,0,1,12.007475903494623
520,43,7,0.0,2,1,1,36202.74,0,0,0.0,0,0,1,1,0,1,0,0,0.0
602,42,6,158414.85,1,1,1,131886.46,0,1,158414.85,0,1,0,0,0,1,0,0,11.972978816487794
701,48,1,92072.68,1,1,1,133992.36,0,1,92072.68,0,1,0,0,0,1,0,0,11.430344405071486
653,30,2,88243.29,2,1,1,96658.26,0,1,88243.29,0,0,1,0,1,0,0,0,12.081005784607571
668,25,8,0.0,2,1,1,135112.09,0,0,0.0,0,0,1,1,0,0,0,0,0.0
652,48,4,59486.31,1,1,0,163944.18,1,1,0.0,1,0,0,1,0,1,0,0,10.993518291475956
639,54,2,0.0,2,1,1,53843.71,0,0,0.0,0,0,1,0,0,0,1,0,0.0
730,52,7,0.0,2,0,1,122398.84,0,0,0.0,0,0,1,0,0,0,1,0,0.0
780,34,1,0.0,1,1,1,64804.04,0,0,0.0,0,0,0,1,1,0,0,0,0.0
592,38,8,119278.01,2,0,1,19370.73,0,1,119278.01,0,0,0,0,1,0,0,0,12.382363638304179
628,34,4,158741.43,2,1,1,126192.54,0,1,158741.43,0,0,0,1,1,0,0,0,12.66818226137709
658,40,7,140596.95,1,0,1,135459.02,1,1,140596.95,0,0,0,0,0,1,0,0,11.853659677882563
850,29,10,0.0,2,1,1,94815.04,0,0,0.0,0,0,1,0,0,0,0,0,0.0
515,37,2,90432.92,1,1,1,188366.04,1,1,90432.92,0,1,0,1,1,0,0,0,11.41237469724132
571,35,1,104783.81,2,0,1,178512.52,0,1,104783.81,0,0,0,0,1,0,0,0,12.252806506480345
760,42,0,77992.97,2,1,1,97906.38,0,1,77992.97,0,1,0,1,0,1,0,0,11.957527564778413
720,43,10,110822.9,1,0,0,72861.94,0,1,0.0,1,1,0,0,0,1,0,0,11.615697734005684
632,42,4,119624.6,2,1,1,195978.86,0,1,119624.6,0,1,0,1,0,1,0,0,12.385265145260515
694,31,6,109052.59,2,1,1,19448.93,1,1,109052.59,0,1,0,1,1,0,0,0,12.292737287414134
559,40,5,139129.44,1,0,1,32635.54,0,1,139129.44,0,0,1,0,0,1,0,0,11.843167189340804
773,42,8,152324.66,2,1,0,171733.22,0,1,0.0,1,1,0,0,0,1,0,0,12.626919906061778
581,38,1,0.0,2,1,0,46176.22,0,0,0.0,0,0,0,1,1,0,0,0,0.0
524,37,9,127480.58,2,1,0,179634.69,0,1,0.0,1,1,0,0,1,0,0,0,12.448870420972495
713,53,6,115029.4,1,0,0,191521.32,1,1,0.0,1,0,0,1,0,0,1,0,11.652951720237743
676,40,8,114005.78,1,1,1,67998.45,0,1,114005.78,0,0,0,1,0,1,0,0,11.644013199292354
651,42,1,116646.76,1,1,0,44731.8,1,1,0.0,1,1,0,0,0,1,0,0,11.666914074521952
717,49,1,110864.38,2,1,1,124532.9,1,1,110864.38,0,0,1,0,0,1,0,0,12.309214622048946
594,23,5,156267.59,1,1,0,160968.44,0,1,0.0,1,0,0,1,0,0,0,0,11.959331536521566
716,44,3,109528.28,1,1,0,27341.63,1,1,0.0,1,0,0,0,0,1,0,0,11.603947189754692
668,35,6,102482.76,1,1,1,53994.64,0,1,102482.76,0,0,0,0,1,0,0,0,11.537459625983422
678,23,10,115563.71,1,1,1,91633.53,0,1,115563.71,0,1,0,1,0,0,0,0,11.657585911797351
545,23,2,0.0,2,1,0,189613.12,0,0,0.0,0,0,0,1,0,0,0,0,0.0
613,40,9,95624.36,2,1,1,60706.33,0,1,95624.36,0,0,0,0,0,1,0,0,12.161335287635422
687,21,8,0.0,2,1,1,154767.34,0,0,0.0,0,0,1,0,0,0,0,0,0.0
715,28,7,160376.61,1,0,0,196853.11,0,1,0.0,1,0,0,1,0,0,0,0,11.985286376142488
618,41,8,37702.79,1,1,1,195775.48,0,1,37702.79,0,1,0,1,0,1,0,0,10.537515898887229
721,35,6,118273.83,1,0,1,3086.89,0,1,118273.83,0,0,0,0,1,0,0,0,11.680766263170055
445,34,7,131082.17,2,1,1,70618.0,0,1,131082.17,0,1,0,0,1,0,0,0,12.476730652405404
690,38,1,94456.0,2,0,1,55034.02,0,1,94456.0,0,0,0,1,1,0,0,0,12.149041870602856
709,43,8,0.0,2,0,0,168035.62,1,0,0.0,0,0,0,0,0,1,0,0,0.0
671,42,3,0.0,2,1,1,128449.33,0,0,0.0,0,0,1,0,0,1,0,0,0.0
538,33,6,93791.38,1,1,1,199249.29,0,1,93791.38,0,0,0,1,1,0,0,0,11.448838895020664
735,33,4,0.0,2,1,0,149474.69,0,0,0.0,0,0,0,0,1,0,0,0,0.0
592,37,7,0.0,2,1,1,126726.33,0,0,0.0,0,0,0,0,1,0,0,0,0.0
747,61,7,155973.13,1,0,1,147554.26,0,1,155973.13,0,0,0,1,0,0,0,1,11.957445439146474
675,36,7,89409.95,1,1,1,149399.7,0,1,89409.95,0,1,0,1,1,0,0,0,11.400998436882624
632,39,5,97854.37,2,1,0,93536.38,0,1,0.0,1,0,1,0,1,0,0,0,12.184387922201887
621,39,6,0.0,2,1,1,58883.91,0,0,0.0,0,0,0,1,1,0,0,0,0.0
521,29,3,60280.62,1,1,0,154271.41,0,1,0.0,1,0,1,1,0,0,0,0,11.006782526964585
591,36,7,135216.8,1,1,1,122022.89,0,1,135216.8,0,0,1,1,1,0,0,0,11.814642090729738
706,28,6,124923.35,2,1,1,50299.14,0,1,124923.35,0,1,0,0,0,0,0,0,12.428606811206667
677,38,4,0.0,2,1,0,187800.63,0,0,0.0,0,0,0,1,1,0,0,0,0.0
769,27,7,188614.07,1,1,0,171344.09,0,1,0.0,1,1,0,1,0,0,0,0,12.14746355054921
771,32,5,62321.62,1,1,1,40920.59,0,1,62321.62,0,0,0,1,1,0,0,0,11.040079720739234
601,48,8,120782.7,1,1,0,63940.68,1,1,0.0,1,1,0,0,0,1,0,0,11.701756621603636
670,42,1,115961.58,2,0,1,29483.87,0,1,115961.58,0,0,0,0,0,1,0,0,12.354165700654399
517,28,2,115062.61,1,1,0,179056.23,0,1,0.0,1,0,0,1,0,0,0,0,11.653240384859918
834,49,8,160602.25,2,1,0,129273.94,0,1,0.0,1,0,0,0,0,1,0,0,12.679836384195813
571,42,4,108825.34,3,1,0,55558.51,1,1,0.0,1,0,0,0,0,1,0,0,12.696114842373241
576,36,8,166287.85,1,1,1,23305.85,0,1,166287.85,0,1,0,0,1,0,0,0,12.021481615428725
718,31,1,152663.77,1,0,1,17128.64,0,1,152663.77,0,0,0,0,1,0,0,0,11.935999750770254
636,31,9,80844.69,2,1,1,74641.9,0,1,80844.69,0,1,0,0,1,0,0,0,11.993438550907362
566,40,2,97001.36,2,1,0,154486.01,0,1,0.0,1,1,0,0,0,1,0,0,12.175632613119355
711,64,4,0.0,2,1,1,3185.67,0,0,0.0,0,0,0,1,0,0,0,1,0.0
574,39,2,122524.61,2,1,0,88463.63,0,1,0.0,1,0,0,0,1,0,0,0,12.409218448113254
619,35,8,132292.63,1,1,0,65682.93,0,1,0.0,1,0,0,0,1,0,0,0,11.79277920079574
588,24,0,0.0,2,1,1,140586.08,0,0,0.0,0,0,0,0,0,0,0,0,0.0
760,49,9,91502.99,1,1,0,117232.9,1,1,0.0,1,1,0,0,0,1,0,0,11.424137856870251
665,52,3,0.0,1,1,0,116137.01,1,0,0.0,0,0,0,1,0,0,1,0,0.0
739,29,3,59385.98,2,1,1,105533.96,0,1,59385.98,0,1,0,1,0,0,0,0,11.684969050576115
641,77,9,0.0,3,1,1,81514.06,0,0,0.0,0,0,0,1,0,0,0,1,0.0
685,21,6,97956.5,1,1,1,164966.27,0,1,97956.5,0,1,0,0,0,0,0,0,11.492288990119786
594,49,4,0.0,2,1,1,23631.55,0,0,0.0,0,0,0,0,0,1,0,0,0.0
557,40,4,0.0,2,0,1,105433.53,0,0,0.0,0,0,1,0,0,1,0,0,0.0
697,27,8,141223.68,2,1,0,90591.15,0,1,0.0,1,0,0,1,0,0,0,0,12.551251016399146
656,18,10,151762.74,1,0,1,127014.32,0,1,151762.74,0,0,0,1,0,0,0,0,11.930080248480246
712,43,1,141749.74,2,0,1,90905.26,0,1,141749.74,0,1,0,1,0,1,0,0,12.554969095270204
689,38,5,75075.14,1,1,1,8651.92,1,1,75075.14,0,0,1,1,1,0,0,0,11.226258077551428
697,25,4,165686.11,2,1,0,15467.98,0,1,0.0,1,0,0,0,0,0,0,0,12.711000572018998
589,38,2,0.0,1,1,0,79915.28,0,0,0.0,0,0,0,1,1,0,0,0,0.0
525,25,10,0.0,2,1,0,69361.95,0,0,0.0,0,0,1,0,0,0,0,0,0.0
680,44,3,0.0,2,1,0,86935.08,0,0,0.0,0,0,0,1,0,1,0,0,0.0
617,28,0,0.0,2,1,1,7597.83,1,0,0.0,0,0,0,0,0,0,0,0,0.0
680,32,5,92961.61,1,1,0,116957.6,0,1,0.0,1,0,0,1,1,0,0,0,11.43995264828368
662,30,9,0.0,2,0,1,157884.83,0,0,0.0,0,0,1,0,1,0,0,0,0.0
736,46,5,130812.91,1,1,1,77981.54,1,1,130812.91,0,1,0,1,0,1,0,0,11.781531057916697
657,57,8,107174.58,1,1,1,126369.55,1,1,107174.58,0,1,0,1,0,0,1,0,11.582223703161356
350,54,1,152677.48,1,1,1,191973.49,1,1,152677.48,0,0,1,1,0,0,1,0,11.936089551347205
617,30,3,132005.77,1,1,0,142940.39,0,1,0.0,1,0,0,1,1,0,0,0,11.790608488132117
562,35,7,0.0,1,0,0,48869.67,0,0,0.0,0,0,0,1,1,0,0,0,0.0
705,23,5,0.0,2,1,1,73131.73,0,0,0.0,0,0,1,0,0,0,0,0,0.0
516,33,7,127305.5,1,1,1,120037.36,0,1,127305.5,0,0,0,0,1,0,0,0,11.754352843728993
573,37,6,0.0,2,1,0,193995.37,0,0,0.0,0,0,0,0,1,0,0,0,0.0
538,31,0,0.0,2,0,0,179453.66,0,0,0.0,0,0,1,0,1,0,0,0,0.0
699,39,9,0.0,1,1,0,80963.92,0,0,0.0,0,0,0,1,1,0,0,0,0.0
504,32,8,170291.22,2,0,1,15658.99,0,1,170291.22,0,1,0,1,1,0,0,0,12.738415425946522
583,47,5,102562.23,1,1,0,92708.1,0,1,0.0,1,0,1,1,0,1,0,0,11.538234765418329
712,53,2,111061.01,2,0,0,26542.17,0,1,0.0,1,0,1,1,0,0,1,0,12.310986651517393
626,62,3,0.0,1,1,1,65010.74,0,0,0.0,0,0,1,1,0,0,0,1,0.0
631,34,4,124379.14,1,1,0,106892.91,0,1,0.0,1,0,0,0,1,0,0,0,11.731097800240137
663,37,7,0.0,1,1,1,185210.63,0,0,0.0,0,0,0,0,1,0,0,0,0.0
506,41,3,57745.76,1,1,0,4035.46,0,1,0.0,1,1,0,0,0,1,0,0,10.963822522914054
570,50,5,129293.74,1,1,0,177805.44,1,1,0.0,1,1,0,0,0,0,1,0,11.76984988334469
703,45,7,0.0,2,1,1,68831.72,0,0,0.0,0,0,0,0,0,1,0,0,0.0
698,40,8,150777.1,1,1,0,114732.62,0,1,0.0,1,1,0,0,0,1,0,0,11.923564498545563
731,41,4,0.0,2,1,0,22299.27,0,0,0.0,0,0,1,1,0,1,0,0,0.0
625,34,6,0.0,2,0,0,197283.2,0,0,0.0,0,0,0,1,1,0,0,0,0.0
634,31,9,108632.48,1,1,1,179485.96,1,1,108632.48,0,0,1,1,1,0,0,0,11.595734926264027
616,59,5,153861.1,1,1,1,17699.48,0,1,153861.1,0,0,0,1,0,0,1,0,11.943812025691393
500,56,1,100374.58,1,1,0,118490.8,1,1,0.0,1,0,0,1,0,0,1,0,11.516674229563627
446,32,8,0.0,2,0,0,133292.94,0,0,0.0,0,0,0,1,1,0,0,0,0.0
669,47,9,61196.54,1,1,0,58170.24,0,1,0.0,1,0,0,0,0,1,0,0,11.021862271614102
581,31,6,116891.72,1,1,0,107137.3,0,1,0.0,1,1,0,1,1,0,0,0,11.669011870071861
704,54,6,133656.91,3,1,0,145071.33,1,1,0.0,1,1,0,0,0,0,1,0,12.901646205050435
748,44,2,92911.52,1,0,1,85495.24,0,1,92911.52,0,0,0,1,0,1,0,0,11.439413684289816
680,31,9,119825.75,2,1,1,101139.3,0,1,119825.75,0,0,1,0,1,0,0,0,12.38694523641319
655,37,7,111852.84,2,1,0,10511.13,0,1,0.0,1,0,0,0,1,0,0,0,12.318091008453925
690,32,0,106683.52,2,1,1,137916.49,0,1,106683.52,0,1,0,1,1,0,0,0,12.270773840935568
695,40,7,139022.24,1,0,1,193383.13,0,1,139022.24,0,1,0,1,0,1,0,0,11.842396392382033
700,40,4,148571.07,1,1,0,189826.96,1,1,0.0,1,1,0,0,0,1,0,0,11.908825439360616
773,52,4,0.0,1,0,1,144113.42,0,0,0.0,0,0,0,1,0,0,1,0,0.0
749,42,1,129776.72,2,0,1,143538.51,0,1,129776.72,0,0,0,1,0,1,0,0,12.466721747639594
611,46,5,0.0,1,1,0,77677.14,1,0,0.0,0,0,0,0,0,1,0,0,0.0
606,46,8,0.0,2,1,1,183717.94,0,0,0.0,0,0,1,0,0,1,0,0,0.0
554,24,10,0.0,1,0,0,92180.62,0,0,0.0,0,0,0,1,0,0,0,0,0.0
567,37,7,0.0,2,1,1,28690.9,0,0,0.0,0,0,0,0,1,0,0,0,0.0
559,24,3,114739.92,1,1,0,85891.02,1,1,0.0,1,0,1,1,0,0,0,0,11.650431996251658
594,41,2,122545.65,2,1,1,42050.24,0,1,122545.65,0,1,0,1,0,1,0,0,12.409390153274044
513,37,6,0.0,2,1,0,110142.34,0,0,0.0,0,0,0,0,1,0,0,0,0.0
652,26,1,131908.35,1,1,1,179269.79,0,1,131908.35,0,1,0,0,0,0,0,0,11.789870223228672
680,42,7,105722.69,1,1,1,90558.24,1,1,105722.69,0,1,0,0,0,1,0,0,11.56858427162784
784,33,10,0.0,2,1,0,162022.47,0,0,0.0,0,0,1,1,1,0,0,0,0.0
812,44,8,0.0,3,1,0,66926.83,1,0,0.0,0,0,1,0,0,1,0,0,0.0
784,40,8,0.0,2,1,0,108891.3,0,0,0.0,0,0,1,0,0,1,0,0,0.0
570,18,4,82767.42,1,1,0,71811.9,0,1,0.0,1,0,0,0,0,0,0,0,11.32380186665532
712,42,1,87842.98,1,0,0,92223.59,0,1,0.0,1,0,0,0,0,1,0,0,11.383317565370822
705,39,6,133261.13,1,1,1,78065.9,0,1,133261.13,0,0,1,1,1,0,0,0,11.800073369779874
681,32,3,0.0,2,1,1,59679.9,0,0,0.0,0,0,1,0,1,0,0,0,0.0
620,41,0,97925.11,1,1,0,85000.32,0,1,0.0,1,0,0,1,0,1,0,0,11.491968493675303
